IES.PADRE,Institución de Educación Superior (IES),Departamento de domicilio de la IES,Municipio dedomicilio de la IES,Programa Académico,Id Género,Año,Total Matriculados
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,TECNICA PROFESIONAL EN PRODUCCION AGROPECUARIA,2,2015,78
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,TECNICA PROFESIONAL EN PRODUCCION AGROPECUARIA,1,2015,95
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA MEC¿NICA,2,2015,3
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA MEC¿NICA,1,2015,9
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ADMINISTRACION DE SERVICIOS DE SALUD,2,2015,3
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA AMBIENTAL,2,2015,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA AMBIENTAL,1,2015,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN GEOTECNIA,2,2015,8
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN GEOTECNIA,1,2015,30
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN QUIMICA AMBIENTAL,2,2015,13
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN QUIMICA AMBIENTAL,1,2015,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MICROBIOLOGIA Y BIOANALISIS,2,2015,209
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MICROBIOLOGIA Y BIOANALISIS,1,2015,110
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,TECNOLOGIA EN GESTION JUDICIAL Y CRIMINALISTICA,2,2015,132
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,TECNOLOGIA EN GESTION JUDICIAL Y CRIMINALISTICA,1,2015,98
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN GERENCIA DE NEGOCIOS - MBA,2,2015,47
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN GERENCIA DE NEGOCIOS - MBA,1,2015,66
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION MATEMATICA,2,2015,5
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION MATEMATICA,1,2015,10
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PRODUCCION DE HIDROCARBUROS,2,2015,12
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PRODUCCION DE HIDROCARBUROS,1,2015,42
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN FISIOTERAPIA,2,2015,8
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN FISIOTERAPIA,1,2015,1
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,2,2015,16
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,1,2015,26
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN BIOLOGIA,2,2015,5
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN BIOLOGIA,1,2015,5
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA ESTRUCTURAL,2,2015,4
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA ESTRUCTURAL,1,2015,22
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,2,2015,12
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,1,2015,19
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,TURISMO,2,2015,19
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,TURISMO,1,2015,12
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE MERCADEO Y LOGISTICA,1,2015,4
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,DOCTORADO EN INGENIERIA DE MATERIALES,2,2015,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,DOCTORADO EN INGENIERIA DE MATERIALES,1,2015,4
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA QUIMICA,2,2015,4
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA QUIMICA,1,2015,49
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SISTEMAS DE DISTRIBUCION DE ENERGIA ELECTRICA,1,2015,2
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,2,2015,24
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN EVALUACION Y GERENCIA DE PROYECTOS,1,2015,19
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN DERECHOS HUMANOS,2,2015,33
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN DERECHOS HUMANOS,1,2015,17
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ARTES PLASTICAS,2,2015,24
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,ARTES PLASTICAS,1,2015,27
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,HISTORIA Y ARCHIVISTICA,2,2015,75
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,HISTORIA Y ARCHIVISTICA,1,2015,141
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN DIDACTICA DE LA LENGUA,2,2015,9
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN DIDACTICA DE LA LENGUA,1,2015,3
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN GEOFISICA,2,2015,4
1204,UNIVERSIDAD INDUSTRIAL DE SANTANDER,SANTANDER,BUCARAMANGA,MAESTRIA EN GEOFISICA,1,2015,14
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,TECNOLOGIA EN LABORATORIO DENTAL,2,2015,109
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,TECNOLOGIA EN LABORATORIO DENTAL,1,2015,26
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ODONTOLOGIA,2,2015,705
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ODONTOLOGIA,1,2015,235
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,DERECHO,2,2015,752
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,DERECHO,1,2015,448
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ECONOMIA,2,2015,64
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ECONOMIA,1,2015,66
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,2,2015,31
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,1,2015,87
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,2,2015,251
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,1,2015,91
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ARQUITECTURA,2,2015,314
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ARQUITECTURA,1,2015,443
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,2015,33
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,1,2015,40
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,OPTOMETRIA,2,2015,124
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,OPTOMETRIA,1,2015,38
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA TRIBUTARIA,2,2015,65
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA TRIBUTARIA,1,2015,20
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,CULTURA FISICA DEPORTE Y RECREACION,2,2015,34
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,CULTURA FISICA DEPORTE Y RECREACION,1,2015,211
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO PROCESAL,2,2015,27
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO PROCESAL,1,2015,24
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,INGENIERIA DE TELECOMUNICACIONES,2,2015,15
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,INGENIERIA DE TELECOMUNICACIONES,1,2015,52
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SEGURIDAD SOCIAL,2,2015,10
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SEGURIDAD SOCIAL,1,2015,4
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FINANZAS PUBLICAS,2,2015,6
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FINANZAS PUBLICAS,1,2015,5
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ENDODONCIA,2,2015,13
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ENDODONCIA,1,2015,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA AGROINDUSTRIAL,1,2015,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN CONTRATACION ESTATAL,2,2015,15
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN CONTRATACION ESTATAL,1,2015,29
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,INGENIERIA MECATRONICA,2,2015,15
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,INGENIERIA MECATRONICA,1,2015,95
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ORTODONCIA,2,2015,30
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ORTODONCIA,1,2015,13
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN REHABILITACION ORAL,2,2015,20
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN REHABILITACION ORAL,1,2015,16
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE EXPORTACIONES,2,2015,11
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE EXPORTACIONES,1,2015,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ADMINISTRACION DEPORTIVA,2,2015,5
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ADMINISTRACION DEPORTIVA,1,2015,26
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SEGMENTO ANTERIOR Y LENTES DE CONTACTO,2,2015,16
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SEGMENTO ANTERIOR Y LENTES DE CONTACTO,1,2015,10
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ENDODONCIA,2,2015,57
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN ENDODONCIA,1,2015,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,2,2015,226
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,1,2015,183
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,QUIMICA AMBIENTAL,2,2015,73
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,QUIMICA AMBIENTAL,1,2015,37
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE INSTITUCIONES DE SEGURIDAD SOCIAL EN SALUD,2,2015,17
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE INSTITUCIONES DE SEGURIDAD SOCIAL EN SALUD,1,2015,10
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,NEGOCIOS INTERNACIONALES,2,2015,346
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,NEGOCIOS INTERNACIONALES,1,2015,214
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA EXTERNA,2,2015,26
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA EXTERNA,1,2015,7
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN ADMINISTRACION,2,2015,40
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN ADMINISTRACION,1,2015,50
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,2,2015,10
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,1,2015,6
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN DERECHO,2,2015,22
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN DERECHO,1,2015,16
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO DE LAS RELACIONES LABORALES,2,2015,16
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO DE LAS RELACIONES LABORALES,1,2015,4
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN REDES Y SISTEMAS DE COMUNICACIONES,2,2015,5
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN REDES Y SISTEMAS DE COMUNICACIONES,1,2015,9
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN CIENCIAS Y TECNOLOGIAS AMBIENTALES,2,2015,10
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN CIENCIAS Y TECNOLOGIAS AMBIENTALES,1,2015,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION AMBIENTAL,2,2015,16
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION AMBIENTAL,1,2015,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL,1,2015,2
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION  EN PERIODONCIA,2,2015,24
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION  EN PERIODONCIA,1,2015,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,2,2015,27
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,1,2015,32
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN ORDENAMIENTO TERRITORIAL,2,2015,6
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN ORDENAMIENTO TERRITORIAL,1,2015,11
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,PSICOLOGIA,2,2015,484
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,PSICOLOGIA,1,2015,111
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELECTRONICA,2,2015,28
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELECTRONICA,1,2015,151
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,2,2015,617
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,1,2015,435
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA CIVIL,2,2015,450
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA CIVIL,1,2015,812
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA  AMBIENTAL,2,2015,265
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA  AMBIENTAL,1,2015,145
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL- PERIODISMO,2,2015,210
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL- PERIODISMO,1,2015,65
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL,2,2015,24
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL,1,2015,1
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DEL AMBIENTE,2,2015,14
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DEL AMBIENTE,1,2015,10
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FAMILIA,2,2015,21
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FAMILIA,1,2015,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN VIAS TERRESTRES,2,2015,4
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN VIAS TERRESTRES,1,2015,28
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN TELECOMUNICACIONES,1,2015,1
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA MECANICA,2,2015,23
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA MECANICA,1,2015,404
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA,2,2015,31
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA,1,2015,14
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,2,2015,81
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,1,2015,130
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INFORMATICA,2,2015,6
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INFORMATICA,1,2015,28
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DERECHO,2,2015,187
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DERECHO,1,2015,146
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PSICOLOGIA CLINICA,2,2015,24
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PSICOLOGIA CLINICA,1,2015,15
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL Y PERIODISMO,2,2015,109
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL Y PERIODISMO,1,2015,37
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SEGURIDAD INFORMATICA,2,2015,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SEGURIDAD INFORMATICA,1,2015,16
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SISTEMAS INTEGRADOS DE GESTION,2,2015,26
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN SISTEMAS INTEGRADOS DE GESTION,1,2015,29
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN MERCADEO INTERNACIONAL,2,2015,11
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN MERCADEO INTERNACIONAL,1,2015,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN CONTROL E INSTRUMENTACION INDUSTRIAL,2,2015,3
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN CONTROL E INSTRUMENTACION INDUSTRIAL,1,2015,33
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA E INTERVENTORIA DE OBRAS CIVILES,2,2015,27
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA E INTERVENTORIA DE OBRAS CIVILES,1,2015,62
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE NEGOCIOS INTERNACIONALES,2,2015,278
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE NEGOCIOS INTERNACIONALES,1,2015,250
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PRESERVACION Y CONSERVACION DE LOS RECURSOS NATURALES,2,2015,3
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PRESERVACION Y CONSERVACION DE LOS RECURSOS NATURALES,1,2015,7
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN LA ENSEÑANZA DEL INGLES,2,2015,10
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN LA ENSEÑANZA DEL INGLES,1,2015,1
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA ELECTRONICA,2,2015,2
